State,County_Name,socio_index,built_index,air_index,land_index,water_index,environmental_quality_index
TX,Blanco County,-0.35097903,-0.256298751,1.237386107,-1.152089953,0.578635633,0.424168646
TX,Borden County,0.681766033,5.314444065,-0.462723285,-0.698714674,-1.385518193,2.029899597
TX,Bosque County,0.734503567,0.307333291,-1.441315174,-0.264708698,0.637678206,-0.70081073
TX,Bowie County,0.07273411,-0.178008437,-0.135491014,0.26715973,0.475900263,-0.022516197
TX,Brazoria County,-0.971667588,1.236791253,1.014561057,0.270846099,0.696971357,1.562182546
TX,Brazos County,-1.33686626,0.262838036,1.686419249,0.646014392,0.444111824,1.523975968
TX,Brewster County,-0.416716725,-1.580295682,0.957167208,-2.586233139,0.701451361,-0.777784228
TX,Briscoe County,1.314083219,-0.672353089,-0.710463643,0.475824952,0.691719294,-0.679878712
TX,Brooks County,1.284893155,-0.684023678,-1.654878736,-0.736614764,0.698891521,-1.531454921
TX,Brown County,0.526310503,-0.400245756,-0.494835675,0.346482188,0.614562094,-0.357634664
TX,Burleson County,0.761592507,0.522322536,-0.217395946,0.520841241,0.025228288,0.193727389
TX,Burnet County,-0.257600486,0.025759378,0.328043699,-1.119501352,0.619876564,0.060960323
TX,Caldwell County,0.315772623,0.950474441,-0.156703264,0.219485506,0.519494832,0.52904886
TX,Calhoun County,0.547008574,-0.261585087,0.176301241,0.056723513,0.455410928,-0.009953754
TX,Callahan County,0.516164839,0.286424339,0.515214562,-0.312235802,0.620655477,0.413587153
TX,Cameron County,0.521453083,0.661143064,-0.846700728,0.675333679,0.578766644,0.08515355
TX,Camp County,0.669105947,-0.163764551,0.291253448,0.260620028,0.494558483,0.151502192
TX,Carson County,0.240521759,0.559808493,0.499745727,0.773028493,0.6232481,0.867255867
TX,Cass County,0.710199535,0.644067347,-0.487339854,-1.339522958,0.526536584,-0.27519995
TX,Castro County,0.989248872,0.292885572,0.355158597,1.364123821,0.769965172,0.725770593
TX,Chambers County,-0.127977431,1.444626451,-0.657591581,0.067447156,0.679429054,0.555593252
TX,Cherokee County,0.850395799,0.662115693,0.914473057,-0.126813695,0.494596094,0.820722878
TX,Childress County,0.912965596,-0.897739112,0.478787601,0.417038202,-1.382303834,-0.476285934
TX,Clay County,0.326095581,1.574358225,-0.608914375,-0.441738337,0.662155509,0.457864314
TX,Cochran County,1.534717321,0.230865255,-0.659744799,0.811529815,0.761589348,-0.100070164
TX,Coke County,1.130355954,-0.000284799,-1.071780086,-0.698212266,0.848333061,-0.77840358
TX,Coleman County,1.269678593,-0.90138793,-1.040548086,-0.106180452,0.569930196,-1.156861663
TX,Collin County,-2.912621498,0.92654115,-0.603462279,0.228697792,0.592524707,0.700707257
TX,Collingsworth County,1.014365554,-1.151487589,1.226374626,0.303062469,0.703533053,0.163554102
TX,Colorado County,0.416525245,-0.578485131,-0.853913605,0.594376922,0.609248698,-0.57902205
TX,Comal County,-1.197028399,0.503002346,0.055611197,-0.441868126,0.534960806,0.441770971
TX,Comanche County,0.873575866,-0.33406359,0.618758917,0.315243334,0.653542817,0.264523864
TX,Concho County,1.560851455,0.052855756,-0.625524759,0.270295054,0.719941914,-0.326416314
TX,Cooke County,0.157836244,-0.070390984,-1.14132452,0.052999172,0.500095546,-0.599204302
TX,Coryell County,0.087830178,1.827210546,0.059048261,-0.114022404,0.496230751,1.056701899
TX,Cottle County,0.956573069,-0.08810965,0.236297294,-0.326290071,0.134236634,-0.096715175
TX,Crane County,0.901877165,0.690813065,-1.558743834,-2.28222847,0.78139174,-1.080485582
TX,Crockett County,1.307201862,-0.965344787,-0.999747038,-1.559367299,0.668084383,-1.52992022
TX,Crosby County,1.15410018,-0.90894115,-1.736311793,0.971178532,0.727938235,-1.233000278
TX,Culberson County,1.125511527,-1.469330668,-1.140298963,-2.23654604,0.651452363,-2.03209424
TX,Dallam County,0.794216335,-0.747161627,-1.475540161,0.901600599,0.773816824,-0.961072683
TX,Dallas County,-1.371763706,0.162500322,-0.691565454,-0.336441606,0.656438589,-0.090990797
TX,Dawson County,1.035921931,-0.258046538,1.429320335,1.091242433,0.828147233,0.9780792
TX,Deaf Smith County,0.646364868,0.280863881,-0.635456979,0.63244009,0.712217689,0.000895283
TX,Delta County,0.961474478,0.58793509,-0.169525057,0.046041243,0.534572721,0.202668503
TX,Denton County,-2.310415983,1.265431166,-0.033676438,-0.196947709,0.609369159,1.019039512
TX,DeWitt County,1.011343718,-0.276496261,1.066598654,-0.036670536,-1.404752731,0.053556383
TX,Dickens County,1.252851486,-1.411340356,-0.130077928,0.108540826,0.149744794,-0.931417584
TX,Dimmit County,1.263643622,0.267198145,-1.513010621,-0.777752459,0.430204302,-1.003820539
TX,Donley County,0.710367978,-1.164686918,-1.126229405,-0.034338716,0.627630889,-1.242874026
TX,Duval County,1.106545687,0.989180386,-0.856656075,-0.288870841,0.783073008,-0.033695534
TX,Eastland County,0.983622849,-0.643644869,-0.874790668,-0.174600795,0.644741118,-0.891888618
TX,Ector County,0.179593921,0.665073633,-0.915532887,-0.679902792,0.214070797,-0.326275736
TX,Edwards County,1.098476052,0.242067322,0.270626932,-1.915123343,-0.431774557,-0.437715292
TX,Ellis County,-0.584260881,1.146479726,-1.587367892,0.550318897,0.693061173,0.055670403
TX,El Paso County,-0.416733265,1.36111486,0.797490954,0.252545059,0.657522976,1.420073867
TX,Erath County,-0.128327891,-0.108625047,0.836945474,-0.369920909,0.625637949,0.456950665
TX,Falls County,1.260421515,0.230243057,-0.307995796,0.461176425,0.525038958,0.000370199
TX,Fannin County,0.399776518,0.80184406,0.142156571,0.0910834,0.52621913,0.577078283
TX,Fayette County,-0.083857469,-0.446108341,-0.292818904,-0.065686777,0.021235913,-0.405526459
TX,Fisher County,0.861516178,0.009417074,0.144941896,0.633305371,-1.393581629,-0.123605125
TX,Floyd County,0.87904495,-0.48707962,-0.984650612,1.076226711,0.703114986,-0.523016989
TX,Foard County,1.737468362,-1.411996603,-1.1747123,-0.211731315,0.143950835,-1.673031569
TX,Fort Bend County,-2.214272738,1.2329458,-0.9973858,0.645332336,0.608945012,0.659016013
TX,Franklin County,0.418078721,0.389296442,1.661970973,0.252791703,0.491913259,1.255007982
TX,Freestone County,0.520692527,0.246101722,0.367804319,-0.336267799,0.534498513,0.285337001
TX,Frio County,1.114196658,1.081321716,0.314207017,0.40562579,0.095104054,0.730198026
TX,Gaines County,0.913924515,1.118883252,-0.663816154,1.004200816,0.872501612,0.521295905
TX,Galveston County,-1.057941318,0.191595972,-0.309249163,-0.622762561,0.691511393,0.033343267
TX,Garza County,1.269635677,-0.371188611,1.312583208,0.064716734,-0.319999397,0.339580476
TX,Gillespie County,-0.601139188,-1.190187931,-1.230438232,-0.367634356,0.633142769,-1.229290843
TX,Glasscock County,0.682112813,2.904783249,-0.67337662,0.107763842,-0.305739671,1.04154098
TX,Goliad County,0.423966855,0.797988951,-1.357027411,-0.092204802,-1.410045147,-0.692138493
TX,Gonzales County,0.729035556,0.299853712,-0.024376068,0.21160613,0.48940593,0.196870804
TX,Gray County,0.937769234,-0.473079771,0.098072514,0.201323301,0.709228933,-0.13276951
TX,Grayson County,-0.239984497,0.035622466,0.340113223,0.149769813,0.54332304,0.38462618
TX,Gregg County,-0.370645791,-0.611480355,0.624061048,-0.564069808,0.079494342,-0.052492496
TX,Grimes County,0.642538667,0.721100271,1.481462359,-0.111380577,0.607633114,1.226879001
TX,Guadalupe County,-0.67837435,1.594686747,0.468519688,0.329104602,0.513503432,1.384054661
TX,Hale County,0.586725712,-0.120707609,0.511887372,1.443988919,0.732954144,0.661491275
TX,Hall County,1.182980895,-1.410722017,-0.092576213,0.549419045,-0.440256894,-0.89757973
TX,Hamilton County,0.542374313,-0.682338953,-1.315680265,0.065329395,-0.442689389,-1.247897029
TX,Hansford County,0.689726591,0.215431303,-0.540400624,0.775735319,0.671995699,0.044001739
TX,Hardeman County,1.479123116,-1.486905694,-1.049328685,0.183750331,0.13986221,-1.506234765
TX,Hardin County,0.020946534,0.861625135,-0.946242571,-1.171103358,0.762533426,-0.242436364
TX,Harris County,-1.426615,0.6330809,0.904680669,-0.32820034,0.822564721,1.107166052
TX,Harrison County,0.156865418,0.524142742,2.339603424,-1.016524315,0.514916062,1.422152162
TX,Hartley County,0.007238449,0.882570744,0.906807721,0.738922,-0.423659086,1.094958186
TX,Haskell County,1.363948941,-0.786447227,-1.448826194,0.522011042,0.717904389,-1.149964809
TX,Hays County,-1.646559477,0.961512268,-1.186664462,-0.335260689,0.754523277,0.106706448
TX,Hemphill County,0.669136643,-0.34323281,0.537315011,-0.625596702,0.647402883,-0.004394911
TX,Henderson County,0.370618999,0.837207615,-0.722719014,-0.614552319,0.552879214,-0.069551058
TX,Hidalgo County,0.409126759,1.164246082,0.31189543,0.916146159,0.595326006,1.091284871
TX,Hill County,0.342153311,0.078320622,0.17856285,0.581101596,0.555089831,0.353080392
TX,Hockley County,0.382186174,0.305964649,0.032903511,1.202695608,1.021403551,0.634439528
TX,Hood County,-0.741063535,0.42951864,-0.42610082,0.197318047,0.627648771,0.251943082
TX,Hopkins County,0.295056343,0.360068768,-0.022672227,0.312523216,0.758651197,0.363338023
TX,Houston County,0.93580544,0.429568857,0.460831851,-0.124404468,0.487256974,0.427314699
TX,Howard County,0.668846309,0.325995386,0.321121216,0.45663324,-0.315411687,0.327064782
TX,Hudspeth County,2.231462955,2.120470762,-0.281684816,-1.669363022,0.159860194,0.27286604
TX,Hunt County,0.069908813,0.617058694,-1.55895257,0.706280887,0.751487553,-0.24368605
TX,Hutchinson County,0.759072006,-0.257637918,0.217817441,0.255857319,0.91113317,0.125229925
TX,Irion County,0.664286792,0.800700068,0.153692499,-1.387791276,-0.435867131,-0.015005158
TX,Jack County,0.871428192,0.982713103,-1.286573529,-0.440029383,0.567253292,-0.330507845
TX,Jackson County,0.381711036,0.363004625,-0.552006721,0.698266447,0.03485328,0.01621718
TX,Jasper County,0.738956928,0.173404664,0.235590339,-0.98056972,0.738648772,0.014757128
TX,Jeff Davis County,0.200410426,-1.572681785,0.582208633,-1.795830011,0.590432167,-0.884115636
TX,Jefferson County,-0.219934523,-0.077108443,-1.612422705,0.119052611,0.688137889,-0.768764853
TX,Jim Hogg County,1.025636435,-0.176807702,1.580634832,-1.553904891,0.367843896,0.337936044
TX,Jim Wells County,0.545794785,0.292154372,-1.183796167,0.133860707,0.766399086,-0.41048032
TX,Johnson County,-0.255454957,1.375454545,0.160794824,-0.162888616,0.760219455,0.956459761
TX,Jones County,1.003710032,1.174427271,0.587309957,0.207073435,-1.383553624,0.619920254
TX,Karnes County,0.860285699,0.246690303,-0.50545013,-0.158112958,0.098360457,-0.291241854
TX,Kaufman County,-0.412550211,1.44705832,-0.302738339,0.066451497,0.594630778,0.779661894
TX,Kendall County,-1.39848876,-0.098510087,0.798776984,-1.283664942,0.538140476,0.3539837
TX,Kenedy County,1.338750005,1.233683825,0.157321721,-1.972337484,-0.449493349,-0.024865579
TX,Kent County,0.800163984,-0.440173209,-1.420361519,-0.921705842,0.141727448,-1.357825041
TX,Kerr County,-0.327961504,-0.920090079,-1.596108556,-1.425471306,0.749214888,-1.581187963
TX,Kimble County,0.886415124,-0.907157898,-0.040922012,-1.324341297,0.566637695,-0.857097626
TX,King County,-1.143519282,0.728366017,-0.85749346,-1.648318529,0.123488992,-0.354082137
TX,Kinney County,1.569885731,0.053019729,-1.905014992,-1.70809269,0.026390197,-1.697116613
TX,Kleberg County,0.123308226,-0.36383763,-1.523638844,-0.282413602,0.809204817,-0.996572733
TX,Knox County,0.893809795,-1.568273306,0.131277725,0.502350867,0.147731081,-0.717759013
TX,Lamar County,0.163553894,-0.307187766,-1.268196702,0.574314892,0.78040278,-0.61034584
TX,Lamb County,1.108295798,-0.060441088,0.292011768,1.471396327,0.742497027,0.509155333
TX,Lampasas County,0.269986629,0.57492584,-0.729045272,-0.639463663,-0.016001889,-0.312776625
TX,La Salle County,1.397405028,0.236199781,-0.201029971,-0.896331608,-0.004328541,-0.404221028
TX,Lavaca County,0.492772609,0.065162204,-1.070267558,0.213182881,-0.025686584,-0.588063121
TX,Lee County,0.302183688,-0.352191716,0.030765874,-0.57551384,0.414684236,-0.279990405
TX,Leon County,1.14187932,0.024034217,0.415391713,0.064001083,0.000751293,0.11628826
TX,Liberty County,0.730778635,1.668891788,0.08596354,-0.556237817,0.617138386,0.812169075
TX,Limestone County,0.626564085,0.043478396,0.776608467,-0.025337564,0.446202964,0.460082799
TX,Lipscomb County,0.610081077,-0.004696506,0.275379419,-0.21493879,-0.430069804,-0.062200356
TX,Live Oak County,0.75077641,0.592523336,-1.405323744,-0.368412763,-0.011817105,-0.679944158
TX,Llano County,-0.332056969,0.005037708,-0.123215489,-1.163173079,0.72251004,-0.188876376
TX,Loving County,1.913818717,5.656370163,-0.61029464,-2.078258276,-1.384420753,1.609922051
TX,Lubbock County,-0.757171392,-0.182686821,-1.700798035,1.276588202,1.074502349,-0.432793796
TX,Lynn County,0.362091064,1.011322379,-0.032829721,1.173493862,0.727053821,0.911521554
TX,McCulloch County,0.676280618,-0.934676945,-1.038825512,-0.132870778,0.255678087,-1.161963344
TX,McLennan County,-0.440130502,0.116367392,-0.563077092,0.706604242,0.58741653,0.092474312
TX,McMullen County,1.107303739,-0.733286142,0.544800699,-1.886509061,0.4600465,-0.626025081
TX,Madison County,1.19157958,1.573720336,-0.546709955,0.128176451,-0.020109175,0.398754388
TX,Marion County,1.159005165,-0.210884154,0.316297561,-1.468578339,0.513447821,-0.367033571
TX,Martin County,0.85060066,0.86339128,0.353766739,0.804272711,0.997887552,0.944293439
TX,Mason County,-0.329369456,-1.107154727,-0.837291062,-1.18250227,0.636836231,-1.207240224
TX,Matagorda County,0.754130423,-0.368105054,-0.7863096,0.507832408,0.116859786,-0.58796823
TX,Maverick County,0.877883315,1.051722646,0.563467205,-0.790760279,0.48835966,0.651658118
TX,Medina County,0.14124012,1.029405951,-0.394209504,0.222389981,0.547723949,0.464832574
TX,Menard County,1.166130781,-0.757481575,-0.09248209,-1.137780905,-0.432119399,-0.983089089
TX,Midland County,-0.752395749,0.536640406,-1.149802685,0.023393292,0.339890897,-0.20025076
TX,Milam County,0.543105781,0.075582281,0.314797878,0.511625826,0.562000096,0.386132926
TX,Mills County,0.53191179,-0.758674502,0.324857563,-0.232825339,0.660025835,-0.224007219
TX,Mitchell County,0.96116817,0.037792906,-0.950883687,0.382122636,0.590485632,-0.436401099
TX,Montague County,0.5042032,0.051320154,-0.930084407,-0.45298022,0.572060227,-0.577062488
TX,Montgomery County,-1.304806709,1.367989182,-0.309358954,-0.416764438,0.79818356,0.763910711
TX,Moore County,0.694167197,0.339896709,1.301873446,0.732962489,0.71450001,1.153958082
TX,Morris County,0.596814752,0.189459145,-0.094879292,-0.388059586,0.162268758,-0.101193585
TX,Motley County,1.210899353,-0.066958226,0.44646132,-0.466907382,0.169004634,-0.029076401
TX,Nacogdoches County,-0.099715427,0.027719801,-1.611710072,-0.40565744,0.526287138,-0.89453727
TX,Navarro County,0.49722141,0.167766869,0.783047855,0.545914769,0.6071468,0.724707663
TX,Newton County,1.047546268,1.745133877,0.437602669,-1.077239394,0.499630749,0.854329884
TX,Nolan County,0.546272159,-1.013375282,0.599758744,0.341311991,0.762536645,-0.037132666
TX,Nueces County,-0.364401698,0.078857273,-0.295998693,0.63340503,0.534822106,0.185671762
TX,Ochiltree County,0.668354988,0.102089047,0.814346433,1.055200458,0.691502333,0.832806706
TX,Oldham County,0.44146806,1.528056145,-0.490065485,-0.772954762,0.714628518,0.409957618
TX,Orange County,0.292474777,0.666588604,-1.347421288,-0.463846803,0.506776929,-0.474864662
TX,Palo Pinto County,0.60062027,-0.118040383,1.453686833,-0.256203741,0.513641775,0.715613008
TX,Panola County,0.589962423,0.777673483,-0.072396323,-0.561642945,0.450602472,0.234335348
TX,Parker County,-0.691763639,1.341595054,0.722651601,-0.102690704,0.615041554,1.303261399
TX,Parmer County,0.846343756,0.243618399,0.014332988,1.239870906,0.762247503,0.490914702
TX,Pecos County,0.955153942,0.01409958,-0.908921599,-0.995603919,0.641623199,-0.771040976
TX,Polk County,0.970892191,0.783076227,-0.607729495,-0.842149556,0.763670504,-0.130659372
TX,Potter County,0.249034137,-0.549603105,0.168729752,-0.970846415,-0.339927047,-0.543656826
TX,Presidio County,0.635741293,0.065872222,0.194630221,-2.030972481,0.675164104,-0.335764199
TX,Rains County,0.693518817,1.363625407,-1.552889466,-0.17267406,0.521857202,-0.195679888
TX,Randall County,-0.914336383,0.951724291,-0.259854794,0.232142866,0.789395094,0.686000645
TX,Reagan County,0.8927477,-0.956990778,0.024346389,-0.366801053,-0.436521947,-0.788333178
TX,Real County,1.179327726,-1.781900525,-1.711308718,-1.065628171,0.449158788,-2.265081167
TX,Red River County,0.946000874,0.501676261,-1.364661098,0.409893185,0.498487562,-0.433350384
TX,Reeves County,1.570453286,0.082741775,-0.239386708,-1.210879803,0.619177997,-0.494267672
TX,Refugio County,0.723134279,-0.933080614,-0.55068928,0.121958405,-0.004259476,-0.872686625
TX,Roberts County,0.379922748,1.439585567,0.076450877,-0.704623222,-0.33159253,0.51399976
TX,Robertson County,0.703840911,0.067600816,-0.805275559,0.526118457,-0.02264992,-0.38220188
TX,Rockwall County,-1.620537877,0.913543522,0.277369142,-0.430921435,-1.415679812,0.47729674
TX,Runnels County,1.001172423,-0.711646557,0.515600324,0.596072733,0.664986432,0.063358881
TX,Rusk County,0.381137341,1.242934704,-0.588443637,-0.159461811,0.524544179,0.33334437
TX,Sabine County,1.428026676,0.742258966,0.832283437,-0.845954955,0.515358567,0.558933139
TX,San Augustine County,1.645234942,0.61266762,-0.104542218,-0.363403887,0.419956446,0.035869125
TX,San Jacinto County,0.863226652,2.517611742,0.135678485,-0.530705392,0.644239426,1.285724163
TX,San Patricio County,0.130534768,0.330977023,0.246467635,0.684128642,0.486188293,0.567287207
TX,San Saba County,1.25341475,-0.502353132,0.4110488,-0.599105775,0.773465812,-0.206585914
TX,Schleicher County,0.867922544,0.654807687,-0.676694989,-0.522248983,0.682987154,-0.15699169
TX,Scurry County,0.578698397,-0.024374979,-1.117215037,-0.141634971,0.668511152,-0.634756863
TX,Shackelford County,0.22173366,-1.015318036,-0.462807834,-0.585641444,0.672490358,-0.856539547
TX,Shelby County,0.936389685,0.203024387,-0.899426818,-0.225072131,0.549386501,-0.48088479
TX,Sherman County,0.851786554,1.455621004,0.245852098,1.041872859,-0.329236835,1.009249926
TX,Smith County,-0.55930531,0.24134405,-1.091657519,-0.173894614,0.54121232,-0.36248982
TX,Somervell County,-0.634241402,-0.316425383,1.026312828,-0.367295891,0.540585458,0.505074382
TX,Starr County,1.427731037,1.333962798,0.220664263,-0.573111534,0.586117625,0.609454691
TX,Stephens County,1.077151895,-0.913704395,-0.424813449,-0.653598666,0.63526535,-0.917416632
TX,Sterling County,1.019275188,0.025423761,-0.656510949,-1.770494342,0.132860363,-0.925997734
TX,Stonewall County,0.403432131,-0.352651179,-1.602564335,-0.606975436,-0.432840854,-1.389704823
TX,Sutton County,1.00957799,-1.338695884,-1.312114358,-1.48016274,0.640592158,-1.851639032
TX,Swisher County,0.701849639,0.206537902,-1.305724025,0.631819069,0.752727628,-0.419490993
TX,Tarrant County,-1.504054785,0.597633421,-0.699053168,-0.66665858,0.597290576,0.05670682
TX,Taylor County,-0.451364458,-0.345003605,1.248201966,0.243049949,0.611399174,0.763303339
TX,Terrell County,1.169897318,-0.280541956,0.16924651,-1.933691978,-0.421759188,-0.785272539
TX,Terry County,0.7916888,0.031779066,-2.354920864,1.166299224,0.794865608,-0.974483371
TX,Throckmorton County,1.100571871,-0.17616038,-0.281178236,-0.062008813,0.609156847,-0.298876762
TX,Titus County,0.611479282,0.138652235,-1.453876257,0.304284871,0.518025041,-0.656828105
TX,Tom Green County,-0.204246044,-0.006357498,0.679394662,0.386513323,0.718587637,0.644750535
TX,Travis County,-2.573501825,0.092837788,-0.00614717,-0.369136542,0.633358061,0.406102777
TX,Trinity County,0.936280191,0.406838864,1.292703629,-0.984169483,0.602887869,0.687552869
TX,Tyler County,0.927833498,1.598110914,0.238902003,-1.01827383,0.495295197,0.693334877
TX,Upshur County,0.336617351,1.409267068,0.408881664,-0.314590424,0.491571546,0.948273182
TX,Upton County,0.867889583,-0.527474105,0.612341464,-0.788031399,0.167180002,-0.217953995
TX,Uvalde County,1.018014908,-0.432367742,-1.255839825,-0.001728197,0.508271158,-0.981755018
TX,Val Verde County,0.538323402,0.329876333,-0.407408953,-1.646165609,0.510559797,-0.456507236
TX,Van Zandt County,0.471869618,1.084967613,-0.352111071,0.149352282,0.531124234,0.453029931
TX,Victoria County,0.010120654,-0.035040755,0.185393706,0.433374047,0.566132069,0.30403766
TX,Walker County,-0.050694544,1.310225725,0.924974263,-0.551289499,0.620034277,1.202700019
TX,Waller County,-0.235715464,1.3066293,0.76875329,0.461410433,0.571448028,1.388937831
TX,Ward County,1.047942519,-0.156299859,0.72603482,-1.221521616,0.698946834,0.008247401
TX,Washington County,-0.417564154,-0.303311169,-0.438306212,-0.044648647,0.560077965,-0.261939645
TX,Webb County,0.047236405,1.164887547,0.687990963,-1.556094289,0.542570412,0.703492045
TX,Wharton County,0.358991653,-0.0583454,0.291594863,1.194262624,0.638180077,0.51674515
TX,Wheeler County,0.877878666,-0.543664157,0.549105465,0.118066363,0.764800608,0.082931787
TX,Wichita County,-0.24025327,-0.119033515,-1.242735863,0.021096321,0.716127455,-0.598254621
TX,Wilbarger County,0.766317666,-0.865404189,0.42366755,0.533248603,0.682762027,-0.052786756
TX,Willacy County,1.683335543,0.91036123,-0.239280939,0.256650627,0.545861363,0.29647997
TX,Williamson County,-2.196602583,1.243641019,-0.461132407,0.45986712,0.619510293,0.921310484
TX,Wilson County,-0.184870094,2.189989567,0.867640018,0.335305393,0.468141943,1.855782509
TX,Winkler County,1.350177169,0.53635478,0.084770553,-1.924662471,0.669764459,-0.215237111
TX,Wise County,0.111354403,1.091991544,-0.50180167,-0.22608158,0.571553946,0.329313487
TX,Wood County,0.177246124,0.499375433,-0.059623744,0.080708317,0.513231635,0.325634152
TX,Yoakum County,1.333995819,0.059064303,0.314127862,0.914138675,0.783474684,0.419286191
TX,Young County,0.46116057,-0.665373564,-0.999682963,-0.137652606,0.573884308,-0.909877896
TX,Zapata County,1.7889539,0.356943905,-0.323063374,-1.172242641,0.578432679,-0.4224163
TX,Zavala County,1.734852076,0.637378633,-0.740755677,-0.297927767,0.088889897,-0.369799078
UT,Beaver County,0.911175191,-0.348744065,-0.946837664,-1.702726483,0.979304314,-1.098984957
UT,Box Elder County,-0.542713106,0.40451318,-1.975536227,-0.485603988,0.985504448,-0.777573705
UT,Cache County,-1.224246264,0.336847186,-0.209796354,0.231912374,0.846819699,0.439065874
UT,Carbon County,0.024231259,-1.028017879,-0.157389924,-1.4945333,-1.369337201,-1.282915235
UT,Daggett County,0.807020962,-0.668449879,-0.612888157,-1.162543535,0.973992109,-0.926633477
UT,Davis County,-1.823948145,0.839426219,-1.775322556,-0.436110258,0.964474678,-0.256244153
UT,Duchesne County,0.392344087,0.252942711,0.223165259,-0.60804075,0.05033049,0.062164709
UT,Emery County,0.631998301,0.056171685,-1.197029948,-1.083822727,0.843352675,-0.855104327
UT,Garfield County,0.204003096,-1.26959908,-0.971569717,-1.933897138,1.00734508,-1.564297557
UT,Grand County,-0.695861816,-2.082665682,-1.913506627,-2.490846157,0.982441247,-2.562856197
UT,Iron County,-0.526068509,0.119778,-1.343779445,-0.858385623,1.020379066,-0.661673963
UT,Juab County,0.569497406,3.60E-05,-1.143551826,-1.159519315,0.935699761,-0.848553956
UT,Kane County,-0.092269234,-1.186446309,-1.114994287,-2.195544004,1.005452514,-1.630940318
UT,Millard County,0.580703497,-0.37271589,-1.035916567,-0.971396387,0.93586731,-0.938172758
UT,Morgan County,-1.024049282,0.87666142,-1.075101137,-0.188411415,0.933319807,0.115244359
UT,Piute County,1.247732639,-0.403293848,-0.657035649,-1.026049733,-0.008666921,-1.018036604
UT,Rich County,0.955158174,-1.423115969,-1.890464783,-1.040226102,-0.033427566,-2.231208801
UT,Salt Lake County,-1.887263775,0.131806687,-1.434123278,-1.047289014,1.119041324,-0.558904827
UT,San Juan County,0.767402768,0.675496459,0.42251429,-1.392662406,1.089089036,0.343408227
UT,Sanpete County,0.228799626,0.801708639,-1.29933238,-0.462151915,0.886346996,-0.295573831
UT,Sevier County,0.257177621,-0.314487934,-1.029725432,-0.686169505,0.947919786,-0.785365939
UT,Summit County,-2.65729928,-1.593108535,-1.309861898,-0.753737688,0.981705487,-1.253864288
UT,Tooele County,-0.795469463,1.336696148,-0.561104417,-1.55859828,0.977755725,0.275995135
UT,Uintah County,-0.065570138,0.646661282,-0.330094874,-0.573479056,0.843859255,0.174859643
UT,Utah County,-1.789927602,0.919851422,-1.004898548,-0.120643958,1.048399091,0.317454815
UT,Wasatch County,-1.153361201,0.01866027,0.154278129,-0.951290429,1.0242697,0.195121482
UT,Washington County,-0.810926437,0.006193912,-1.054740191,-1.321097374,1.017832875,-0.640566766
UT,Wayne County,0.266279161,-1.487766385,-0.563155711,-1.183558106,0.966628373,-1.26973772
UT,Weber County,-0.865020454,0.644146025,-1.927309632,-0.245859802,0.952500939,-0.524885893
VT,Addison County,-1.314226985,-0.319538236,0.129976988,0.286758274,0.742712379,0.289898783
VT,Bennington County,-1.02818203,-0.994020164,-0.321948022,-0.481376112,0.773041785,-0.555767238
VT,Caledonia County,-0.556892037,-0.607729018,0.2043311,-0.536960304,0.747669101,-0.132098138
VT,Chittenden County,-2.518236876,-0.7556445,-0.806601048,-0.109198354,0.84743005,-0.399540186
VT,Essex County,0.637928665,0.381966323,0.298740864,-0.749401033,0.62210542,0.212548465
VT,Franklin County,-0.766777575,0.45111081,-1.172366261,0.099944353,0.739929616,-0.161596879
VT,Grand Isle County,-0.750196993,-0.108512163,-0.509415567,-0.082775094,0.65904963,-0.146613672
VT,Lamoille County,-1.303196907,-1.093012452,-0.476194501,-0.176709801,0.744536817,-0.58665669
VT,Orange County,-0.833318114,0.336642742,-0.818287194,-0.138853192,0.715357721,-0.078767672
VT,Orleans County,0.023236031,-0.649059832,-0.771871626,0.012264512,0.638979316,-0.663385212
VT,Rutland County,-0.899073899,-1.023553967,-0.799270391,-0.385502666,0.799250305,-0.830015779
VT,Washington County,-1.698995829,-1.284802914,0.184644282,-0.394155443,0.780343711,-0.310544729
VT,Windham County,-1.186798215,-1.527040243,-0.380849928,-0.118408568,0.84432435,-0.744415283
VT,Windsor County,-1.273567319,-1.206450462,0.009993657,-0.483405292,0.729975164,-0.45642212
VA,Accomack County,0.177181959,-0.672724545,-0.248616993,0.884212375,-0.418525785,-0.371982932
VA,Albemarle County,-2.689068556,-0.078116663,-0.096808143,0.034732614,-0.343573451,0.199542969
VA,Alleghany County,0.336069107,0.394332021,0.623838603,-0.760476172,-1.389866471,0.062143534
VA,Amelia County,0.050380096,1.347091675,0.292396516,0.183452278,-1.39816606,0.659810185
VA,Amherst County,-0.158537179,0.686444163,0.472665399,-0.441782415,-1.388144851,0.278824866
VA,Appomattox County,0.390223444,1.366607904,0.816822231,-0.371314347,-1.393591523,0.781288207
VA,Arlington County,-4.629938126,-0.123676047,0.537273407,-0.438812077,-1.402855754,0.468014091
VA,Augusta County,-0.453163564,1.681008577,1.760325193,0.509843886,-1.388875961,1.823872328
VA,Bath County,0.856707752,-0.029378518,0.391938686,-0.437849492,-0.454233289,-0.10349454
VA,Bedford County,-0.737636328,1.967526317,-0.374609202,0.056504626,-0.367557198,0.874282241
VA,Bland County,0.924602985,1.884455562,0.692196369,-0.130477488,-1.391398549,0.978355467
